,PC1,PC2,dataset
0,-0.0727306732607,0.228555700589,mhe_zhang
1,-0.257600037131,-0.194099660771,mhe_zhang
2,-0.251020431451,0.177128569812,mhe_zhang
3,-0.578427394764,0.0837197395437,mhe_zhang
4,-0.53183984491,0.0461098977762,mhe_zhang
5,-0.687772916221,0.0984044425508,mhe_zhang
6,-0.634731441363,0.106407287299,mhe_zhang
7,0.666628437477,-0.311196567662,mhe_zhang
8,-0.610096244553,0.115190192523,mhe_zhang
9,-0.405857630996,-0.121460996466,mhe_zhang
10,0.345633113269,-0.285106230328,mhe_zhang
11,-0.165314536144,0.00658678551874,mhe_zhang
12,-0.176100115974,0.2105707688,mhe_zhang
13,-0.346436948161,-0.122767910997,mhe_zhang
14,-0.393241312236,0.117866544203,mhe_zhang
15,-0.187342125506,-0.0803824287877,mhe_zhang
16,-0.0141968851641,-0.210183247996,mhe_zhang
17,-0.295232611013,0.193692576287,mhe_zhang
18,0.202816094113,0.0941082046453,mhe_zhang
19,-0.417416556327,-0.0396862921645,mhe_zhang
20,-0.00232527011012,-0.628725455499,mhe_zhang
21,-0.567223303951,0.09559183725,mhe_zhang
22,0.733570650772,-0.0436434465664,mhe_zhang
23,-0.448763282425,0.0236457248419,mhe_zhang
24,-0.565691000848,0.111830193803,mhe_zhang
25,0.21049835226,-0.0317317296442,hiv_noguerajulian
26,0.280351375941,0.0328073136299,hiv_noguerajulian
27,0.511409672697,0.0950630575721,hiv_noguerajulian
28,0.144237310719,0.217757255637,hiv_noguerajulian
29,-0.268742660712,0.0540692760726,hiv_noguerajulian
30,-0.211710865788,0.0390052298908,hiv_noguerajulian
31,0.401316539095,0.062230386282,hiv_noguerajulian
32,0.364523337562,0.0665238959609,hiv_noguerajulian
33,0.301037566052,0.0304047157932,hiv_noguerajulian
34,0.358867328819,0.145712822402,hiv_noguerajulian
35,-0.186947039294,-0.160108300521,hiv_noguerajulian
36,0.489733892005,0.0846037814256,hiv_noguerajulian
37,0.315989114158,0.0391611462607,hiv_noguerajulian
38,0.401393784452,0.00782286853065,hiv_noguerajulian
39,0.390350821417,0.0665570683678,hiv_noguerajulian
40,0.35550748626,0.0473054964749,hiv_noguerajulian
41,0.410749111803,0.0247706613347,hiv_noguerajulian
42,0.583107110442,0.112513693696,hiv_noguerajulian
43,0.520634791133,0.10339605595,hiv_noguerajulian
44,0.525320112511,0.0404066314833,hiv_noguerajulian
45,0.322699195869,0.0517830298116,hiv_noguerajulian
46,0.479850230278,-0.0813742658051,hiv_noguerajulian
47,0.290400696244,0.0313090566568,hiv_noguerajulian
48,0.403406649718,0.0173659114262,hiv_noguerajulian
49,0.273278126682,-0.0521705586304,hiv_noguerajulian
50,0.148544795774,-0.258600847223,hiv_noguerajulian
51,0.17639123464,-0.198877984323,hiv_noguerajulian
52,0.307949464427,0.0189851854535,hiv_noguerajulian
53,0.0383287880271,-0.00487249581079,hiv_noguerajulian
54,0.396426420572,0.0578592537235,hiv_noguerajulian
55,-0.138009842017,0.0239728254483,hiv_noguerajulian
56,0.545763466027,0.0991868881055,hiv_noguerajulian
57,0.596191089764,0.165963981047,hiv_noguerajulian
58,0.428690153825,0.0735118600241,hiv_noguerajulian
59,-0.14086712145,0.127124261335,hiv_lozupone
60,0.600116972005,0.152792867395,hiv_lozupone
61,-0.0751045010272,0.177210009932,hiv_lozupone
62,-0.138356098355,-0.177366551038,hiv_lozupone
63,-0.245158798217,0.0498215213934,hiv_lozupone
64,-0.0189534705554,-0.162585361438,hiv_lozupone
65,-0.0119534427864,-0.521505219711,hiv_lozupone
66,0.627004550747,-0.125676469791,hiv_lozupone
67,-0.149280825927,-0.109608822952,hiv_lozupone
68,0.162290990451,0.143753995368,hiv_lozupone
69,-0.0963798358367,0.191937712011,hiv_lozupone
70,-0.291148020464,0.00669360905791,hiv_lozupone
71,0.154975150318,0.011218953484,hiv_lozupone
72,-0.587039201335,0.0569547772676,t1d_alkanani
73,-0.0766981345758,0.244144635931,t1d_alkanani
74,-0.347652986239,-0.0671320260645,t1d_alkanani
75,-0.637760949988,0.0666546419505,t1d_alkanani
76,-0.602164458576,0.128022987948,t1d_alkanani
77,-0.664723185857,0.123935883832,t1d_alkanani
78,-0.499925045288,0.274673768425,t1d_alkanani
79,-0.640261434251,0.0838480117234,t1d_alkanani
80,-0.421533391478,0.218229347058,t1d_alkanani
81,-0.519874536225,0.105639488601,t1d_alkanani
82,-0.441843893408,-0.0295386916948,t1d_alkanani
83,-0.71256996635,0.154635710128,t1d_alkanani
84,-0.602030696249,0.0702574393594,t1d_alkanani
85,-0.61149214256,0.0592415536485,t1d_alkanani
86,-0.585607168162,0.0916654641551,t1d_alkanani
87,-0.71907574328,0.157038753161,t1d_alkanani
88,-0.735437766078,0.0799859641952,t1d_alkanani
89,-0.500089793383,0.1582251473,t1d_alkanani
90,-0.729961907163,0.158683665396,t1d_alkanani
91,-0.0414120860087,0.630853445878,t1d_alkanani
92,-0.45969835787,0.136868713631,t1d_alkanani
93,-0.641260788023,0.114789771175,t1d_alkanani
94,-0.662351306317,0.119426160046,t1d_alkanani
95,-0.414584548109,-0.0846612487872,t1d_alkanani
96,-0.565543168659,0.113022857367,t1d_alkanani
97,-0.63423658505,0.0714916202994,t1d_alkanani
98,-0.538214847006,-0.00295953973989,t1d_alkanani
99,-0.483344260927,-0.00663761130396,t1d_alkanani
100,-0.639441477548,0.124177195062,t1d_alkanani
101,-0.293061061511,0.15739731444,t1d_alkanani
102,-0.586494811504,0.055625461032,t1d_alkanani
103,-0.527400299107,0.128257168933,t1d_alkanani
104,-0.684729976712,0.125528563314,t1d_alkanani
105,-0.444967584005,0.0824333653816,t1d_alkanani
106,0.0539140366311,-0.311955868771,t1d_alkanani
